"Turbulent Kinetic Energy (J/kg)","Velocity: Magnitude (m/s)","X (m)","Y (m)","Z (m)"
0.5209200382232666,0.56209962430560623,0.19864000120162964,0.025999999999999999,0
0.5209200382232666,0.56209962430560623,0.19851000115871431,0.025999999999999999,0
0.5209200382232666,0.56209962430560623,0.19838000111579895,0.025999999999999999,0
0.36663687229156494,0.45243744284368181,0.1982500010728836,0.025999999999999999,0
0.36663687229156494,0.45243744284368181,0.19812000102996827,0.025999999999999999,0
0.36663687229156494,0.45243744284368181,0.19799000098705291,0.025999999999999999,0
0.36663687229156494,0.45243744284368181,0.19786000094413758,0.025999999999999999,0
0.22671321034431458,0.37024293542748604,0.19773000090122222,0.025999999999999999,0
0.22671321034431458,0.37024293542748604,0.1976000008583069,0.025999999999999999,0
0.22671321034431458,0.37024293542748604,0.19747000081539154,0.025999999999999999,0
0.22671321034431458,0.37024293542748604,0.19734000077247621,0.025999999999999999,0
