"Heat Transfer Coefficient (W/m^2-K)","X (m)","Y (m)","Z (m)"
46.669998168945312,0.20799999999999999,0.11078593684,0
45.134998321533203,0.20799999999999999,0.11387399221,0
43.636249542236328,0.20799999999999999,0.11705468924,0
42.168750762939453,0.20799999999999999,0.12033080718,0
40.756248474121094,0.20799999999999999,0.12370520866,0
39.396251678466797,0.20799999999999999,0.12718084218499998,0
38.064998626708984,0.20799999999999999,0.13076074471499999,0
36.771251678466797,0.20799999999999999,0.13444804431999999,0
35.529998779296875,0.20799999999999999,0.13824596291499999,0
34.327499389648438,0.20799999999999999,0.14215781907,0
33.153751373291016,0.20799999999999999,0.14618703091000002,0
32.025001525878906,0.20799999999999999,0.1503371191,0
30.936250686645508,0.20799999999999999,0.15461170993500001,0
29.875,0.20799999999999999,0.1590145385,0
28.848749160766602,0.20799999999999999,0.16354945191999998,0
27.856250762939453,0.20799999999999999,0.16822041273999999,0
26.888750076293945,0.20799999999999999,0.17303150238999998,0
25.953750610351562,0.20799999999999999,0.17798692473,0
25.045000076293945,0.20799999999999999,0.183091009735,0
24.180000305175781,0.20799999999999999,0.18834821729000001,0
23.321250915527344,0.20799999999999999,0.19376314107500001,0
22.522499084472656,0.20799999999999999,0.19934051257000002,0
21.392499923706055,0.20799999999999999,0.20508520521000001,0
