"Heat Transfer Coefficient (W/m^2-K)","X (m)","Y (m)","Z (m)"
68.089996337890625,0.20799999999999999,0.10778782483,0
65.892501831054688,0.20799999999999999,0.11078593684,0
63.762500762939453,0.20799999999999999,0.11387399221,0
61.701248168945312,0.20799999999999999,0.11705468924,0
59.703750610351562,0.20799999999999999,0.12033080718,0
57.771251678466797,0.20799999999999999,0.12370520866,0
55.896251678466797,0.20799999999999999,0.12718084218499998,0
54.073749542236328,0.20799999999999999,0.13076074471499999,0
52.306251525878906,0.20799999999999999,0.13444804431999999,0
50.586250305175781,0.20799999999999999,0.13824596291499999,0
48.928749084472656,0.20799999999999999,0.14215781907,0
47.327499389648438,0.20799999999999999,0.14618703091000002,0
45.757499694824219,0.20799999999999999,0.1503371191,0
44.236251831054688,0.20799999999999999,0.15461170993500001,0
42.776248931884766,0.20799999999999999,0.1590145385,0
41.375,0.20799999999999999,0.16354945191999998,0
39.988750457763672,0.20799999999999999,0.16822041273999999,0
38.590000152587891,0.20799999999999999,0.17303150238999998,0
37.157501220703125,0.20799999999999999,0.17798692473,0
35.751251220703125,0.20799999999999999,0.183091009735,0
34.395000457763672,0.20799999999999999,0.18834821729000001,0
33.014999389648438,0.20799999999999999,0.19376314107500001,0
31.558750152587891,0.20799999999999999,0.19934051257000002,0
29.870000839233398,0.20799999999999999,0.20508520521000001,0
